"gene_id","aqp_family_subfamily","subfamilia_phylo","fuente_seq","needs_reannotation","GreenFruit_1","GreenFruit_2","GreenFruit_3","RedFruit_1","RedFruit_2","RedFruit_3","Crown_1","Crown_2","Crown_3","LeafCtrl_1","LeafCtrl_2","LeafCtrl_3","RootsCtrl_1","RootsCtrl_3","AuxBud_1"
"Fxa6Dg03790","FaSIP1","SIP","GFF3_FALLBACK",TRUE,2.17887385142795,2.59991246519138,3.00965421563045,0.526974791120325,2.68017190335293,1.18077483590142,0.312554994243397,0.168812768446974,0.355016139019584,0.782017052339614,1.1594232928356,2.5245665537503,1.59673871978782,1.34699855918889,1.14181847411093
"Fxa6Dg04288","FaNIP2","NIP","GFF3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0.0868062499635681,0.356871103872578,0,0.680523810570112
"Fxa6Dg04289","FaNIP2","NIP","GFF3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fxa7Ag00344","FaTIP1","TIP","GFF3",FALSE,0.244221818352129,0.388552615158992,0.0793743249977469,0.945066124897834,2.64361188541351,0.264697267626848,3.22304703692715,2.95176829722778,2.54671557298702,1.33233115857981,0.965383114295408,0.783607070884767,188.279037750227,135.781372816212,4.18075059151649
"Fxa7Ag01470","FaPIP1","PIP","GFF3",FALSE,103.421814106784,95.2920090649132,96.3397242016132,78.1253346267097,52.0217780926552,44.9400335642264,195.608597009761,234.516928061772,343.059130153432,46.8810068831836,35.4711236762153,26.9273568030801,141.211747414463,163.532495228684,92.3913492820418
"Fxa7Ag01972","FaPIP2","PIP","GFF3",FALSE,104.008946793071,83.962536081433,83.5326576906844,234.161833961862,223.396894363265,229.107053381993,268.350688690881,280.596832317706,277.711374748069,34.6972277044728,11.5717806042725,18.7115694365913,140.038864649258,101.094736308902,111.089210929177
"Fxa7Ag02144","FaTIP1","TIP","GFF3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fxa7Ag02374","FaPIP1","PIP","EXONERATE",FALSE,829.78151923651,790.480694896287,700.643155908725,798.32656683597,674.313220636247,631.528296812689,239.161682917874,252.925878851823,249.218909027163,61.8406288347492,61.0472501546809,40.798937482877,620.874613669224,400.493285250474,120.251650617787
"Fxa7Ag02742","FaTIP5","TIP","GFF3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fxa7Bg00386","FaTIP1","TIP","GFF3",FALSE,0.163965759526649,0.547819939635274,0.159871115197482,0.475874205314718,0,0,7.12672743692256,26.4488683848906,32.4597710744497,1.41237019149821,1.27135030335609,2.01671085773946,60.9204207620866,38.2146212451098,9.27987014413789
"Fxa7Bg01478","FaPIP1","PIP","GFF3",FALSE,45.7825304351158,30.180906286483,36.4320120610654,3.11163951282937,1.81826839244331,1.33509195189191,44.5288087329932,47.2734110197112,55.0605785154568,23.7560428036274,21.1624776961282,11.7107925751863,139.318145946884,154.334688204941,65.4129126517646
"Fxa7Bg01892","FaPIP2","PIP","GFF3",FALSE,86.3413517324745,68.9439514359177,67.0717843873171,46.9849874374367,49.3482826744956,42.8318339987412,245.45789632539,311.161953004833,438.881489480015,15.1187162406246,3.13254527003197,9.3277367321497,136.19342160886,60.45345817034,53.4158632373283
"Fxa7Bg02050","FaTIP1","TIP","GFF3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fxa7Bg02233","FaPIP1","PIP","GFF3",FALSE,90.3570649910619,97.8784150211492,77.8894951641807,908.714460082051,826.73229954195,751.586213918272,141.59866718575,116.613783526889,90.5962302789758,11.7482075643902,10.0530983124477,10.1588709634783,275.551075514517,122.860819820271,47.1593300835815
"Fxa7Bg02566","FaTIP5","TIP","GFF3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fxa7Cg00335","FaTIP1","TIP","GFF3",FALSE,0.244467020980997,0.622308365162273,0.0794540180951342,1.26135331529202,0.561329175742391,0.706568074495229,3.57696596574635,10.3794428985183,9.71910146852107,0.491351678066396,0,0.174309738882667,103.90825313559,73.3492106989644,0.854071047402249
"Fxa7Cg01379","FaPIP1","PIP","GFF3",FALSE,77.7585605728349,63.8278510204483,77.6756345357565,22.5940441692839,21.240362334072,14.5382901670363,70.7351021347089,58.6202338432118,117.288456928595,136.246920943869,105.403999711179,87.0247220691811,143.481943398434,147.243780001335,94.1286604595195
"Fxa7Cg01769","FaPIP2","PIP","GFF3",FALSE,922.27815641595,744.17188021838,729.997488408043,929.420983829877,925.247386647708,911.691926872277,222.533478713491,232.309004120153,351.973880507272,48.11667246188,17.8491892189651,26.4890934499131,108.251687221586,88.4868620875356,64.6138030181332
"Fxa7Cg01932","FaTIP1","TIP","GFF3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fxa7Cg02122","FaPIP1","PIP","GFF3",FALSE,825.157684817859,799.320055165514,705.452900013646,3848.91665950172,3880.18828853496,3516.06733755457,203.432120020102,161.115818707243,148.208043838094,46.4507561291726,39.5199949226867,36.8209693914534,793.448779368349,522.098461809936,323.529807089732
"Fxa7Cg02454","FaTIP5","TIP","GFF3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fxa7Dg00308","FaTIP1","TIP","GFF3",FALSE,0.081163050965691,0.154954782925406,0,0.235557731630785,0.239607368159752,0,8.73200515167491,14.6391056541847,14.4409914868996,0.489386271354131,0.740374588425017,1.12848124952639,162.733223365896,101.756312156806,8.25135120316261
"Fxa7Dg01388","FaPIP1","PIP","GFF3_FALLBACK",TRUE,24.9732464509819,25.4194471990104,22.9661005870229,3.70632794523963,4.79400911430739,1.94800324034786,31.18282492393,27.2198784032043,43.1409777955292,11.5298297363652,9.79399950888571,5.91860795206146,29.6352752341739,30.6434322573519,36.8319632323422
"Fxa7Dg01838","FaPIP2","PIP","GFF3",FALSE,79.5785228557318,66.7773323380636,69.7520103150663,93.0535363082326,90.0909844129219,84.5329767823701,80.2106966354867,90.9549281240017,120.424785785807,35.2847451095117,13.811760217907,23.6630196936118,56.5755528012023,35.9175266568968,50.4365080140539
"Fxa7Dg01994","FaTIP1","TIP","GFF3",FALSE,0,0.204156499242959,0.104263770780967,0.310352742596555,0,0,0,0,0,0,0,0,0.117546476901376,0,0
"Fxa7Dg02199","FaPIP1","PIP","EXONERATE",FALSE,530.806353315619,504.025648461002,439.062037222605,220.139407378588,161.771277654523,164.499646263607,133.93308265369,134.523365453872,144.842711816655,26.3124566676117,30.2880513446598,22.0961363543628,305.043686741993,197.509786461794,44.3887121894596
